"Year","Country","Giver","Score"
2001,"Croatia","Ireland",0
2001,"Portugal","Ireland",0
2001,"Spain","Ireland",3
2001,"France","Ireland",7
2001,"Turkey","Ireland",0
2001,"United Kingdom","Ireland",4
2001,"Slovenia","Ireland",2
2001,"Poland","Ireland",0
2001,"Germany","Ireland",6
2001,"Estonia","Ireland",10
2001,"Malta","Ireland",0
2001,"Greece","Ireland",5
2001,"Denmark","Ireland",12
2000,"Israel","Ireland",0
2000,"Netherlands","Ireland",1
2000,"United Kingdom","Ireland",0
2000,"Estonia","Ireland",7
2000,"France","Ireland",0
2000,"Romania","Ireland",0
2000,"Malta","Ireland",3
2000,"Norway","Ireland",4
2000,"Russia","Ireland",10
2000,"Belgium","Ireland",0
2000,"Cyprus","Ireland",0
2000,"Iceland","Ireland",0
2000,"Spain","Ireland",0
2000,"Denmark","Ireland",12
2000,"Germany","Ireland",5
2000,"Switzerland","Ireland",0
2000,"Croatia","Ireland",0
2000,"Sweden","Ireland",6
2000,"Macedonia","Ireland",0
2000,"Finland","Ireland",0
2000,"Latvia","Ireland",8
2000,"Turkey","Ireland",0
2000,"Austria","Ireland",2
1999,"Lithuania","Ireland",0
1999,"Belgium","Ireland",10
1999,"Spain","Ireland",0
1999,"Croatia","Ireland",6
1999,"United Kingdom","Ireland",0
1999,"Slovenia","Ireland",12
1999,"Turkey","Ireland",0
1999,"Norway","Ireland",3
1999,"Denmark","Ireland",7
1999,"France","Ireland",2
1999,"Netherlands","Ireland",1
1999,"Poland","Ireland",0
1999,"Iceland","Ireland",4
1999,"Cyprus","Ireland",0
1999,"Sweden","Ireland",5
1999,"Portugal","Ireland",0
1999,"Austria","Ireland",0
1999,"Israel","Ireland",0
1999,"Malta","Ireland",0
1999,"Germany","Ireland",0
1999,"Bosnia-Herzegovina","Ireland",0
1999,"Estonia","Ireland",8
1998,"Croatia","Ireland",3
1998,"Greece","Ireland",0
1998,"France","Ireland",0
1998,"Spain","Ireland",0
1998,"Switzerland","Ireland",0
1998,"Slovakia","Ireland",0
1998,"Poland","Ireland",0
1998,"Israel","Ireland",6
1998,"Germany","Ireland",8
1998,"Malta","Ireland",12
1998,"Hungary","Ireland",0
1998,"Slovenia","Ireland",0
1998,"Portugal","Ireland",0
1998,"Romania","Ireland",0
1998,"United Kingdom","Ireland",5
1998,"Cyprus","Ireland",0
1998,"Netherlands","Ireland",10
1998,"Sweden","Ireland",2
1998,"Belgium","Ireland",7
1998,"Finland","Ireland",0
1998,"Norway","Ireland",4
1998,"Estonia","Ireland",1
1998,"Turkey","Ireland",0
1998,"Macedonia","Ireland",0
2009,"Lithuania","Israel",0
2009,"France","Israel",5
2009,"Sweden","Israel",0
2009,"Croatia","Israel",0
2009,"Portugal","Israel",0
2009,"Iceland","Israel",10
2009,"Greece","Israel",0
2009,"Armenia","Israel",8
2009,"Russia","Israel",7
2009,"Azerbaijan","Israel",6
2009,"Bosnia-Herzegovina","Israel",0
2009,"Moldova","Israel",1
2009,"Malta","Israel",0
2009,"Estonia","Israel",0
2009,"Denmark","Israel",0
2009,"Germany","Israel",0
2009,"Turkey","Israel",3
2009,"Albania","Israel",0
2009,"Norway","Israel",12
2009,"Ukraine","Israel",2
2009,"Romania","Israel",0
2009,"United Kingdom","Israel",4
2009,"Finland","Israel",0
2009,"Spain","Israel",0
2008,"Romania","Israel",6
2008,"United Kingdom","Israel",0
2008,"Albania","Israel",0
2008,"Germany","Israel",0
2008,"Armenia","Israel",8
2008,"Bosnia-Herzegovina","Israel",0
2008,"Finland","Israel",0
2008,"Croatia","Israel",0
2008,"Poland","Israel",0
2008,"Iceland","Israel",4
2008,"Turkey","Israel",0
2008,"Portugal","Israel",0
2008,"Latvia","Israel",0
2008,"Sweden","Israel",1
2008,"Denmark","Israel",0
2008,"Georgia","Israel",2
2008,"Ukraine","Israel",10
2008,"France","Israel",0
2008,"Azerbaijan","Israel",3
2008,"Greece","Israel",5
2008,"Spain","Israel",0
2008,"Serbia","Israel",0
2008,"Russia","Israel",12
2008,"Norway","Israel",7
2007,"Bosnia-Herzegovina","Israel",0
2007,"Spain","Israel",2
2007,"Belarus","Israel",12
2007,"Ireland","Israel",0
2007,"Finland","Israel",0
2007,"Macedonia","Israel",0
2007,"Slovenia","Israel",0
2007,"Hungary","Israel",0
2007,"Lithuania","Israel",0
2007,"Greece","Israel",1
2007,"Georgia","Israel",6
2007,"Sweden","Israel",0
2007,"France","Israel",0
2007,"Latvia","Israel",0
2007,"Russia","Israel",8
2007,"Germany","Israel",0
2007,"Serbia","Israel",3
2007,"Ukraine","Israel",10
2007,"United Kingdom","Israel",0
2007,"Romania","Israel",7
2007,"Bulgaria","Israel",0
2007,"Turkey","Israel",0
2007,"Armenia","Israel",5
2007,"Moldova","Israel",4
2006,"Switzerland","Israel",4
2006,"Moldova","Israel",0
2006,"Latvia","Israel",0
2006,"Norway","Israel",0
2006,"Spain","Israel",0
2006,"Malta","Israel",0
2006,"Germany","Israel",0
2006,"Denmark","Israel",0
2006,"Russia","Israel",12
2006,"Macedonia","Israel",0
2006,"Romania","Israel",10
2006,"Bosnia-Herzegovina","Israel",2
2006,"Lithuania","Israel",3
2006,"United Kingdom","Israel",0
2006,"Greece","Israel",0
2006,"Finland","Israel",7
2006,"Ukraine","Israel",6
2006,"France","Israel",0
2006,"Croatia","Israel",0
2006,"Ireland","Israel",0
2006,"Sweden","Israel",5
2006,"Turkey","Israel",1
2006,"Armenia","Israel",8
2005,"Hungary","Israel",8
2005,"United Kingdom","Israel",0
2005,"Malta","Israel",10
2005,"Romania","Israel",12
2005,"Norway","Israel",1
2005,"Turkey","Israel",0
2005,"Moldova","Israel",4
2005,"Albania","Israel",0
2005,"Cyprus","Israel",0
2005,"Spain","Israel",0
2005,"Serbia and Montenegro","Israel",0
2005,"Denmark","Israel",3
2005,"Sweden","Israel",0
2005,"Macedonia","Israel",0
2005,"Ukraine","Israel",0
2005,"Germany","Israel",0
2005,"Croatia","Israel",0
2005,"Greece","Israel",7
2005,"Russia","Israel",0
2005,"Bosnia-Herzegovina","Israel",0
2005,"Switzerland","Israel",2
2005,"Latvia","Israel",6
2005,"France","Israel",5
2004,"Spain","Israel",8
2004,"Austria","Israel",0
2004,"Norway","Israel",0
2004,"France","Israel",0
2004,"Serbia and Montenegro","Israel",7
2004,"Malta","Israel",4
2004,"Netherlands","Israel",0
2004,"Germany","Israel",0
2004,"Albania","Israel",0
2004,"Ukraine","Israel",12
2004,"Croatia","Israel",0
2004,"Bosnia-Herzegovina","Israel",0
2004,"Belgium","Israel",0
2004,"Russia","Israel",6
2004,"Macedonia","Israel",0
2004,"Greece","Israel",10
2004,"Iceland","Israel",0
2004,"Ireland","Israel",0
2004,"Poland","Israel",0
2004,"United Kingdom","Israel",0
2004,"Cyprus","Israel",3
2004,"Turkey","Israel",2
2004,"Romania","Israel",1
2004,"Sweden","Israel",5
2003,"Iceland","Israel",0
2003,"Austria","Israel",0
2003,"Ireland","Israel",0
2003,"Turkey","Israel",7
2003,"Malta","Israel",0
2003,"Bosnia-Herzegovina","Israel",0
2003,"Portugal","Israel",0
2003,"Croatia","Israel",0
2003,"Cyprus","Israel",1
2003,"Germany","Israel",0
2003,"Russia","Israel",10
2003,"Spain","Israel",12
2003,"Netherlands","Israel",2
2003,"United Kingdom","Israel",0
2003,"Ukraine","Israel",4
2003,"Greece","Israel",0
2003,"Norway","Israel",3
2003,"France","Israel",0
2003,"Poland","Israel",0
2003,"Latvia","Israel",0
2003,"Belgium","Israel",8
2003,"Estonia","Israel",0
2003,"Romania","Israel",6
2003,"Sweden","Israel",5
2003,"Slovenia","Israel",0
2002,"Cyprus","Israel",0
2002,"United Kingdom","Israel",5
2002,"Austria","Israel",0
2002,"Greece","Israel",0
2002,"Spain","Israel",6
2002,"Croatia","Israel",0
2002,"Russia","Israel",1
2002,"Estonia","Israel",2
2002,"Macedonia","Israel",0
2002,"Switzerland","Israel",0
2002,"Sweden","Israel",3
2002,"Finland","Israel",0
2002,"Denmark","Israel",4
2002,"Bosnia-Herzegovina","Israel",0
2002,"Belgium","Israel",0
2002,"France","Israel",7
2002,"Germany","Israel",0
2002,"Turkey","Israel",0
2002,"Malta","Israel",10
2002,"Romania","Israel",8
2002,"Slovenia","Israel",0
2002,"Latvia","Israel",12
2002,"Lithuania","Israel",0
2001,"Netherlands","Israel",5
2001,"Iceland","Israel",0
2001,"Bosnia-Herzegovina","Israel",0
2001,"Norway","Israel",0
2001,"Russia","Israel",3
2001,"Sweden","Israel",8
2001,"Lithuania","Israel",4
2001,"Latvia","Israel",0
2001,"Croatia","Israel",0
2001,"Portugal","Israel",0
2001,"Ireland","Israel",0
2001,"Spain","Israel",12
2001,"France","Israel",2
2001,"Turkey","Israel",0
2001,"United Kingdom","Israel",0
2001,"Slovenia","Israel",1
2001,"Poland","Israel",0
2001,"Germany","Israel",0
2001,"Estonia","Israel",6
2001,"Malta","Israel",0
2001,"Greece","Israel",10
2001,"Denmark","Israel",7
2000,"Netherlands","Israel",8
2000,"United Kingdom","Israel",1
2000,"Estonia","Israel",6
2000,"France","Israel",0
2000,"Romania","Israel",0
2000,"Malta","Israel",3
2000,"Norway","Israel",7
2000,"Russia","Israel",10
2000,"Belgium","Israel",0
2000,"Cyprus","Israel",0
2000,"Iceland","Israel",5
2000,"Spain","Israel",0
2000,"Denmark","Israel",12
2000,"Germany","Israel",0
2000,"Switzerland","Israel",0
2000,"Croatia","Israel",0
2000,"Sweden","Israel",0
2000,"Macedonia","Israel",0
2000,"Finland","Israel",0
2000,"Latvia","Israel",4
2000,"Turkey","Israel",0
2000,"Ireland","Israel",2
2000,"Austria","Israel",0
1999,"Lithuania","Israel",3
1999,"Belgium","Israel",5
1999,"Spain","Israel",0
1999,"Croatia","Israel",7
1999,"United Kingdom","Israel",4
1999,"Slovenia","Israel",0
1999,"Turkey","Israel",0
1999,"Norway","Israel",0
1999,"Denmark","Israel",2
1999,"France","Israel",0
1999,"Netherlands","Israel",6
1999,"Poland","Israel",0
1999,"Iceland","Israel",10
1999,"Cyprus","Israel",0
1999,"Sweden","Israel",8
1999,"Portugal","Israel",0
1999,"Ireland","Israel",0
1999,"Austria","Israel",0
1999,"Malta","Israel",0
1999,"Germany","Israel",12
1999,"Bosnia-Herzegovina","Israel",0
1999,"Estonia","Israel",1
1998,"Croatia","Israel",10
1998,"Greece","Israel",0
1998,"France","Israel",0
1998,"Spain","Israel",3
1998,"Switzerland","Israel",0
1998,"Slovakia","Israel",0
1998,"Poland","Israel",0
1998,"Germany","Israel",0
1998,"Malta","Israel",7
1998,"Hungary","Israel",0
1998,"Slovenia","Israel",0
1998,"Ireland","Israel",0
1998,"Portugal","Israel",2
1998,"Romania","Israel",6
1998,"United Kingdom","Israel",12
1998,"Cyprus","Israel",1
1998,"Netherlands","Israel",8
1998,"Sweden","Israel",0
1998,"Belgium","Israel",5
1998,"Finland","Israel",0
1998,"Norway","Israel",4
1998,"Estonia","Israel",0
1998,"Turkey","Israel",0
1998,"Macedonia","Israel",0
2009,"Lithuania","Latvia",7
2009,"Israel","Latvia",0
2009,"France","Latvia",5
2009,"Sweden","Latvia",0
2009,"Croatia","Latvia",0
2009,"Portugal","Latvia",0
2009,"Iceland","Latvia",8
2009,"Greece","Latvia",0
2009,"Armenia","Latvia",0
2009,"Russia","Latvia",6
2009,"Azerbaijan","Latvia",4
2009,"Bosnia-Herzegovina","Latvia",0
2009,"Moldova","Latvia",0
2009,"Malta","Latvia",1
2009,"Estonia","Latvia",10
2009,"Denmark","Latvia",3
2009,"Germany","Latvia",0
2009,"Turkey","Latvia",0
2009,"Albania","Latvia",0
2009,"Norway","Latvia",12
2009,"Ukraine","Latvia",0
2009,"Romania","Latvia",0
2009,"United Kingdom","Latvia",2
2009,"Finland","Latvia",0
2009,"Spain","Latvia",0
2008,"Romania","Latvia",0
2008,"United Kingdom","Latvia",0
2008,"Albania","Latvia",0
2008,"Germany","Latvia",0
2008,"Armenia","Latvia",0
2008,"Bosnia-Herzegovina","Latvia",0
2008,"Israel","Latvia",0
2008,"Finland","Latvia",1
2008,"Croatia","Latvia",5
2008,"Poland","Latvia",0
2008,"Iceland","Latvia",2
2008,"Turkey","Latvia",0
2008,"Portugal","Latvia",0
2008,"Sweden","Latvia",0
2008,"Denmark","Latvia",7
2008,"Georgia","Latvia",8
2008,"Ukraine","Latvia",10
2008,"France","Latvia",3
2008,"Azerbaijan","Latvia",4
2008,"Greece","Latvia",0
2008,"Spain","Latvia",0
2008,"Serbia","Latvia",0
2008,"Russia","Latvia",12
2008,"Norway","Latvia",6
2007,"Bosnia-Herzegovina","Latvia",0
2007,"Spain","Latvia",0
2007,"Belarus","Latvia",8
2007,"Ireland","Latvia",0
2007,"Finland","Latvia",0
2007,"Macedonia","Latvia",0
2007,"Slovenia","Latvia",4
2007,"Hungary","Latvia",5
2007,"Lithuania","Latvia",10
2007,"Greece","Latvia",0
2007,"Georgia","Latvia",6
2007,"Sweden","Latvia",0
2007,"France","Latvia",0
2007,"Russia","Latvia",7
2007,"Germany","Latvia",0
2007,"Serbia","Latvia",3
2007,"Ukraine","Latvia",12
2007,"United Kingdom","Latvia",0
2007,"Romania","Latvia",1
2007,"Bulgaria","Latvia",2
2007,"Turkey","Latvia",0
2007,"Armenia","Latvia",0
2007,"Moldova","Latvia",0
2006,"Switzerland","Latvia",0
2006,"Moldova","Latvia",0
2006,"Israel","Latvia",0
2006,"Norway","Latvia",6
2006,"Spain","Latvia",0
2006,"Malta","Latvia",0
2006,"Germany","Latvia",3
2006,"Denmark","Latvia",0
2006,"Russia","Latvia",12
2006,"Macedonia","Latvia",0
2006,"Romania","Latvia",2
2006,"Bosnia-Herzegovina","Latvia",0
2006,"Lithuania","Latvia",10
2006,"United Kingdom","Latvia",1
2006,"Greece","Latvia",0
2006,"Finland","Latvia",8
2006,"Ukraine","Latvia",5
2006,"France","Latvia",0
2006,"Croatia","Latvia",0
2006,"Ireland","Latvia",4
2006,"Sweden","Latvia",7
2006,"Turkey","Latvia",0
2006,"Armenia","Latvia",0
2005,"Hungary","Latvia",3
2005,"United Kingdom","Latvia",0
2005,"Malta","Latvia",5
2005,"Romania","Latvia",0
2005,"Norway","Latvia",6
2005,"Turkey","Latvia",0
2005,"Moldova","Latvia",8
2005,"Albania","Latvia",0
2005,"Cyprus","Latvia",0
2005,"Spain","Latvia",0
2005,"Israel","Latvia",2
2005,"Serbia and Montenegro","Latvia",1
2005,"Denmark","Latvia",4
2005,"Sweden","Latvia",0
2005,"Macedonia","Latvia",0
2005,"Ukraine","Latvia",0
2005,"Germany","Latvia",0
2005,"Croatia","Latvia",7
2005,"Greece","Latvia",0
2005,"Russia","Latvia",10
2005,"Bosnia-Herzegovina","Latvia",0
2005,"Switzerland","Latvia",12
2005,"France","Latvia",0
2004,"Spain","Latvia",0
2004,"Austria","Latvia",0
2004,"Norway","Latvia",0
2004,"France","Latvia",0
2004,"Serbia and Montenegro","Latvia",5
2004,"Malta","Latvia",6
2004,"Netherlands","Latvia",0
2004,"Germany","Latvia",0
2004,"Albania","Latvia",1
2004,"Ukraine","Latvia",12
2004,"Croatia","Latvia",0
2004,"Bosnia-Herzegovina","Latvia",0
2004,"Belgium","Latvia",0
2004,"Russia","Latvia",10
2004,"Macedonia","Latvia",0
2004,"Greece","Latvia",7
2004,"Iceland","Latvia",0
2004,"Ireland","Latvia",0
2004,"Poland","Latvia",0
2004,"United Kingdom","Latvia",3
2004,"Cyprus","Latvia",4
2004,"Turkey","Latvia",2
2004,"Romania","Latvia",0
2004,"Sweden","Latvia",8
2003,"Iceland","Latvia",3
2003,"Austria","Latvia",4
2003,"Ireland","Latvia",1
2003,"Turkey","Latvia",0
2003,"Malta","Latvia",0
2003,"Bosnia-Herzegovina","Latvia",0
2003,"Portugal","Latvia",0
2003,"Croatia","Latvia",0
2003,"Cyprus","Latvia",0
2003,"Germany","Latvia",2
2003,"Russia","Latvia",12
2003,"Spain","Latvia",0
2003,"Israel","Latvia",0
2003,"Netherlands","Latvia",0
2003,"United Kingdom","Latvia",0
2003,"Ukraine","Latvia",5
2003,"Greece","Latvia",0
2003,"Norway","Latvia",7
2003,"France","Latvia",0
2003,"Poland","Latvia",8
2003,"Belgium","Latvia",10
2003,"Estonia","Latvia",0
2003,"Romania","Latvia",0
2003,"Sweden","Latvia",6
2003,"Slovenia","Latvia",0
2002,"Cyprus","Latvia",8
2002,"United Kingdom","Latvia",5
2002,"Austria","Latvia",0
2002,"Greece","Latvia",0
2002,"Spain","Latvia",0
2002,"Croatia","Latvia",0
2002,"Russia","Latvia",10
2002,"Estonia","Latvia",12
2002,"Macedonia","Latvia",0
2002,"Israel","Latvia",3
2002,"Switzerland","Latvia",1
2002,"Sweden","Latvia",4
2002,"Finland","Latvia",0
2002,"Denmark","Latvia",0
2002,"Bosnia-Herzegovina","Latvia",0
2002,"Belgium","Latvia",0
2002,"France","Latvia",2
2002,"Germany","Latvia",0
2002,"Turkey","Latvia",0
2002,"Malta","Latvia",7
2002,"Romania","Latvia",0
2002,"Slovenia","Latvia",0
2002,"Lithuania","Latvia",6
2001,"Netherlands","Latvia",0
2001,"Iceland","Latvia",0
2001,"Bosnia-Herzegovina","Latvia",0
2001,"Norway","Latvia",0
2001,"Israel","Latvia",0
2001,"Russia","Latvia",8
2001,"Sweden","Latvia",6
2001,"Lithuania","Latvia",5
2001,"Croatia","Latvia",0
2001,"Portugal","Latvia",0
2001,"Ireland","Latvia",0
2001,"Spain","Latvia",4
2001,"France","Latvia",7
2001,"Turkey","Latvia",0
2001,"United Kingdom","Latvia",3
2001,"Slovenia","Latvia",0
2001,"Poland","Latvia",0
2001,"Germany","Latvia",1
2001,"Estonia","Latvia",12
2001,"Malta","Latvia",0
2001,"Greece","Latvia",2
2001,"Denmark","Latvia",10
2000,"Israel","Latvia",0
2000,"Netherlands","Latvia",0
2000,"United Kingdom","Latvia",3
2000,"Estonia","Latvia",10
2000,"France","Latvia",0
2000,"Romania","Latvia",0
2000,"Malta","Latvia",4
2000,"Norway","Latvia",6
2000,"Russia","Latvia",0
2000,"Belgium","Latvia",0
2000,"Cyprus","Latvia",0
2000,"Iceland","Latvia",7
2000,"Spain","Latvia",0
2000,"Denmark","Latvia",12
2000,"Germany","Latvia",8
2000,"Switzerland","Latvia",2
2000,"Croatia","Latvia",0
2000,"Sweden","Latvia",0
2000,"Macedonia","Latvia",0
2000,"Finland","Latvia",0
2000,"Turkey","Latvia",0
2000,"Ireland","Latvia",1
2000,"Austria","Latvia",5
2009,"Israel","Lithuania",0
2009,"France","Lithuania",6
2009,"Sweden","Lithuania",0
2009,"Croatia","Lithuania",0
2009,"Portugal","Lithuania",0
2009,"Iceland","Lithuania",8
2009,"Greece","Lithuania",0
2009,"Armenia","Lithuania",0
2009,"Russia","Lithuania",7
2009,"Azerbaijan","Lithuania",5
2009,"Bosnia-Herzegovina","Lithuania",0
2009,"Moldova","Lithuania",0
2009,"Malta","Lithuania",1
2009,"Estonia","Lithuania",10
2009,"Denmark","Lithuania",2
2009,"Germany","Lithuania",0
2009,"Turkey","Lithuania",0
2009,"Albania","Lithuania",0
2009,"Norway","Lithuania",12
2009,"Ukraine","Lithuania",4
2009,"Romania","Lithuania",0
2009,"United Kingdom","Lithuania",3
2009,"Finland","Lithuania",0
2009,"Spain","Lithuania",0
2008,"Romania","Lithuania",0
2008,"United Kingdom","Lithuania",0
2008,"Albania","Lithuania",0
2008,"Germany","Lithuania",0
2008,"Armenia","Lithuania",0
2008,"Bosnia-Herzegovina","Lithuania",0
2008,"Israel","Lithuania",3
2008,"Finland","Lithuania",0
2008,"Croatia","Lithuania",0
2008,"Poland","Lithuania",0
2008,"Iceland","Lithuania",0
2008,"Turkey","Lithuania",0
2008,"Portugal","Lithuania",0
2008,"Latvia","Lithuania",10
2008,"Sweden","Lithuania",1
2008,"Denmark","Lithuania",2
2008,"Georgia","Lithuania",5
2008,"Ukraine","Lithuania",6
2008,"France","Lithuania",8
2008,"Azerbaijan","Lithuania",7
2008,"Greece","Lithuania",0
2008,"Spain","Lithuania",0
2008,"Serbia","Lithuania",0
2008,"Russia","Lithuania",12
2008,"Norway","Lithuania",4
2007,"Bosnia-Herzegovina","Lithuania",0
2007,"Spain","Lithuania",0
2007,"Belarus","Lithuania",7
2007,"Ireland","Lithuania",0
2007,"Finland","Lithuania",5
2007,"Macedonia","Lithuania",0
2007,"Slovenia","Lithuania",1
2007,"Hungary","Lithuania",4
2007,"Greece","Lithuania",0
2007,"Georgia","Lithuania",12
2007,"Sweden","Lithuania",0
2007,"France","Lithuania",3
2007,"Latvia","Lithuania",10
2007,"Russia","Lithuania",6
2007,"Germany","Lithuania",0
2007,"Serbia","Lithuania",0
2007,"Ukraine","Lithuania",8
2007,"United Kingdom","Lithuania",0
2007,"Romania","Lithuania",0
2007,"Bulgaria","Lithuania",0
2007,"Turkey","Lithuania",0
2007,"Armenia","Lithuania",0
2007,"Moldova","Lithuania",2
2006,"Switzerland","Lithuania",0
2006,"Moldova","Lithuania",0
2006,"Israel","Lithuania",0
2006,"Latvia","Lithuania",8
2006,"Norway","Lithuania",0
2006,"Spain","Lithuania",0
2006,"Malta","Lithuania",0
2006,"Germany","Lithuania",0
2006,"Denmark","Lithuania",0
2006,"Russia","Lithuania",12
2006,"Macedonia","Lithuania",0
2006,"Romania","Lithuania",1
2006,"Bosnia-Herzegovina","Lithuania",4
2006,"United Kingdom","Lithuania",0
2006,"Greece","Lithuania",3
2006,"Finland","Lithuania",10
2006,"Ukraine","Lithuania",7
2006,"France","Lithuania",0
2006,"Croatia","Lithuania",0
2006,"Ireland","Lithuania",6
2006,"Sweden","Lithuania",5
2006,"Turkey","Lithuania",0
2006,"Armenia","Lithuania",2
2005,"Hungary","Lithuania",0
2005,"United Kingdom","Lithuania",0
2005,"Malta","Lithuania",2
2005,"Romania","Lithuania",0
2005,"Norway","Lithuania",5
2005,"Turkey","Lithuania",0
2005,"Moldova","Lithuania",10
2005,"Albania","Lithuania",0
2005,"Cyprus","Lithuania",0
2005,"Spain","Lithuania",0
2005,"Israel","Lithuania",3
2005,"Serbia and Montenegro","Lithuania",0
2005,"Denmark","Lithuania",4
2005,"Sweden","Lithuania",0
2005,"Macedonia","Lithuania",0
2005,"Ukraine","Lithuania",0
2005,"Germany","Lithuania",0
2005,"Croatia","Lithuania",6
2005,"Greece","Lithuania",1
2005,"Russia","Lithuania",7
2005,"Bosnia-Herzegovina","Lithuania",0
2005,"Switzerland","Lithuania",8
2005,"Latvia","Lithuania",12
2005,"France","Lithuania",0
2004,"Spain","Lithuania",0
2004,"Austria","Lithuania",0
2004,"Norway","Lithuania",0
2004,"France","Lithuania",0
2004,"Serbia and Montenegro","Lithuania",2
2004,"Malta","Lithuania",4
2004,"Netherlands","Lithuania",0
2004,"Germany","Lithuania",1
2004,"Albania","Lithuania",0
2004,"Ukraine","Lithuania",12
2004,"Croatia","Lithuania",0
2004,"Bosnia-Herzegovina","Lithuania",0
2004,"Belgium","Lithuania",0
2004,"Russia","Lithuania",8
2004,"Macedonia","Lithuania",0
2004,"Greece","Lithuania",10
2004,"Iceland","Lithuania",0
2004,"Ireland","Lithuania",0
2004,"Poland","Lithuania",7
2004,"United Kingdom","Lithuania",0
2004,"Cyprus","Lithuania",5
2004,"Turkey","Lithuania",3
2004,"Romania","Lithuania",0
2004,"Sweden","Lithuania",6
2002,"Cyprus","Lithuania",4
2002,"United Kingdom","Lithuania",8
2002,"Austria","Lithuania",0
2002,"Greece","Lithuania",0
2002,"Spain","Lithuania",0
2002,"Croatia","Lithuania",0
2002,"Russia","Lithuania",6
2002,"Estonia","Lithuania",7
2002,"Macedonia","Lithuania",0
2002,"Israel","Lithuania",0
2002,"Switzerland","Lithuania",0
